id	href	text	story_group	section	index	capture_time
57378d73c2fd4acf7f71ede3	http://gizmodo.com/former-facebook-workers-we-routinely-suppressed-conser-1775461006	<font color=red>Former FACEBOOK Workers: We Routinely Suppressed Conservative News...</font>	12d9d446-7531-44e7-800b-45e63fdfb999	topleft	0	1462825380000
57378d73c2fd4acf7f71ede4	http://thehill.com/policy/technology/279192-report-facebook-trending-list-omitted-conservative-topics	<font color=red>BLOCK DRUDGE STORIES...</font>	12d9d446-7531-44e7-800b-45e63fdfb999	topleft	1	1462825380000
57378d73c2fd4acf7f71ede6	http://www.weeklystandard.com/facebook-suppression-story-trending-on-twitter-not-facebook/article/2002318	Story trending on TWITTER...	12d9d446-7531-44e7-800b-45e63fdfb999	topleft	3	1462825380000
57378d73c2fd4acf7f71ede7	https://morningconsult.com/alert/facebook-rebuffs-gizmodo-report/	FACEBOOK DENIES...	12d9d446-7531-44e7-800b-45e63fdfb999	topleft	4	1462825380000
57378d73c2fd4acf7f71ede9	http://deadline.com/2016/05/sumner-redstone-trial-health-care-lawsuit-dismissal-motion-viacom-1201751342/	Judge Pulls Plug On Sumner Redstone Trial; Mogul Not Incapacitated...	38106ec3-a6e7-459a-ba49-0cfab4fc7c3f	first	0	1462825380000
57378d73c2fd4acf7f71edea	http://news.yahoo.com/russia-marks-wwii-victory-anniversary-military-parade-084832863.html;_ylt=AwrC1jFyizBXgWEAayrQtDMD;_ylu=X3oDMTByOHZyb21tBGNvbG8DYmYxBHBvcwMxBHZ0aWQDBHNlYwNzcg--	Russia marks WWII victory anniversary with military parade...	9cef3404-e9dc-4618-b40e-5eea2abef308	first	1	1462825380000
57378d73c2fd4acf7f71edeb	https://www.google.co.uk/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjhpLuH1M3MAhVBND4KHXNlBBoQqQIIJDAA&url=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fpro-putin-biker-gang-revs-up-russia-1462818273&usg=AFQjCNHbeTHP_LRXMLRYHTwYs7G7a0FWOw&bvm=bv.121421273,d.cWw	<I>Pro-Putin Biker Gang Revs Up...</I>	9cef3404-e9dc-4618-b40e-5eea2abef308	first	2	1462825380000
57378d73c2fd4acf7f71eded	http://www.mirror.co.uk/news/uk-news/brexit-could-trigger-world-war-7928607	SHOWDOWN:  CAMERON SAYS UK LEAVING EU COULD BRING WWIII...	85daa56b-9976-4f10-8e1a-3aa8bd55325b	first	4	1462825380000
57378d73c2fd4acf7f71edec	http://www.washingtontimes.com/news/2016/may/9/obama-wh-shows-bad-faith-global-warming-case-judge/	JUDGE: White House Showed 'Bad Faith' Over 'Warming' Data Request...	477c209a-d886-4a55-b45a-94227fe445d8	first	3	1462825380000
57378d73c2fd4acf7f71edee	http://www.dailymail.co.uk/wires/reuters/article-3580126/Nearly-half-Europeans-poll-want-votes-EU-like-UK.html	<I>Half of Europeans want own votes...</I>	85daa56b-9976-4f10-8e1a-3aa8bd55325b	first	5	1462825380000
57378d73c2fd4acf7f71edef	http://www.bloomberg.com/news/articles/2016-05-09/domino-effect-seen-by-half-of-europeans-if-u-k-exits-eu	Domino Effect... 	85daa56b-9976-4f10-8e1a-3aa8bd55325b	first	6	1462825380000
57378d73c2fd4acf7f71edf0	http://www.theguardian.com/world/2016/may/09/japanese-vagina-kayak-artist-found-guilty-of-obscenity	Japanese 'vagina artist' found guilty of obscenity...	0c41b1f1-c260-4987-85ab-37aa5adf9a77	first	7	1462825380000
57378d73c2fd4acf7f71edf1	http://www.bloombergview.com/articles/2016-05-09/catastrophe-is-the-new-normal-for-venezuelans	DEATH OF THE LEFT:  Catastrophe Is the New Normal for Venezuelans...	3eb5fa32-c3ee-4c9c-86b6-e8ae51643519	first	8	1462825380000
57378d73c2fd4acf7f71edf2	http://www.telegraph.co.uk/news/2016/05/09/chaos-in-brazil-as-dilma-rousseff-impeachment-vote-anulled/	Chaos in Brazil as Rousseff impeachment vote 'anulled'...	87693339-2956-48fc-8b89-765b160bec8b	first	9	1462825380000
57378d73c2fd4acf7f71edf3	http://www.theguardian.com/world/2016/may/09/i-have-to-be-taller-the-unregulated-world-of-indias-limb-lengthening-industry	Unregulated world of limb-lengthening: 'I have to be taller'...	3d4e050b-397c-4eb3-be63-4d0364ef0d33	first	10	1462825380000
57378d73c2fd4acf7f71edf4	http://www.dailymail.co.uk/news/peoplesdaily/article-3580601/The-man-t-stop-growing-7ft-11in-villager-gets-taller-year-undergo-life-changing-surgery-finally-walk-without-help-crutches.html	The man that can't stop growing...	a46b6343-95b5-4b8c-89f4-7039e2f6a015	first	11	1462825380000
57378d73c2fd4acf7f71edf5	http://www.mirror.co.uk/news/world-news/miracle-invisible-second-skin-makes-7932565	'Second skin' makes you look 20 years younger...	c3554704-fc23-44f0-8b7c-586d50d8e854	first	12	1462825380000
57378d73c2fd4acf7f71edf6	http://hosted.ap.org/dynamic/stories/U/US_CLINTON_EMAILS?SITE=AP&SECTION=HOME&TEMPLATE=DEFAULT&CTIME=2016-05-09-13-45-09	<font color=red>STATE DEPT: NO EMAILS FROM CLINTON IT STAFFER...</font>	614f175b-8d2d-44dd-8f0f-b50d44dd38bd	second	0	1462825380000
57378d73c2fd4acf7f71edf7	http://www.weeklystandard.com/article/2002322	<font color=red>BUT Documents Found From AFTER She Left...</font>	614f175b-8d2d-44dd-8f0f-b50d44dd38bd	second	1	1462825380000
57378d73c2fd4acf7f71edf8	http://lawnewz.com/columnists/behavior-experts-guccifer-telling-truth-about-hacking-clintons-email-server/	Deception Experts: 'GUCCIFER' Telling Truth...	614f175b-8d2d-44dd-8f0f-b50d44dd38bd	second	2	1462825380000
57378d73c2fd4acf7f71edf9	http://www.theamericanmirror.com/hillary-limits-audience-press-for-virginia-campaign-event/	<I>Hillary limits public, press access...</I>	614f175b-8d2d-44dd-8f0f-b50d44dd38bd	second	3	1462825380000
57378d73c2fd4acf7f71edfa	http://www.washingtonexaminer.com/msnbc-anchor-whitewashes-clinton-sex-scandals-as-allegations/article/2590792	MSNBC whitewashes sex scandals as 'allegations'...	614f175b-8d2d-44dd-8f0f-b50d44dd38bd	second	4	1462825380000
57378d73c2fd4acf7f71edfb	http://www.hollywoodreporter.com/news/azealia-banks-endorses-donald-trump-891709	AZEALIA BANKS ENDORSES TRUMP!	3b1797c3-9fd2-4973-a9c9-5955ac01cd72	second	5	1462825380000
57378d73c2fd4acf7f71edfc	http://www.thegatewaypundit.com/2016/05/rapper-azealia-banks-endorses-trump-says-hillary-talks-black-people-like-pets/	<I>'Black folk have been voting Democrat and don't have shit!'</I>	3b1797c3-9fd2-4973-a9c9-5955ac01cd72	second	6	1462825380000
57378d73c2fd4acf7f71edfd	http://www.washingtonexaminer.com/illegal-immigrant-households-get-5692-in-welfare-1261-more-than-american-families/article/2590744	Illegal immigrant households get $5,692 in welfare...<BR><BR>$1,261 MORE than American families...	ab51e6ad-04d8-4ff6-a589-0c985910cbec	second	7	1462825380000
57378d73c2fd4acf7f71edfe	http://www.phoenixnewtimes.com/news/border-apprehensions-of-unaccompanied-minors-from-central-america-may-top-2014-levels-8277763	100,000 NEW ILLEGAL MINORS...	ab51e6ad-04d8-4ff6-a589-0c985910cbec	second	8	1462825380000
57378d73c2fd4acf7f71edff	http://www.usatoday.com/story/news/nation-now/2016/05/09/deported-four-times/84129908/	<I>Man deported 4 times found again in Delaware...</I>	ab51e6ad-04d8-4ff6-a589-0c985910cbec	second	9	1462825380000
57378d73c2fd4acf7f71ee00	http://www.jsonline.com/news/statepolitics/ryan-says-he-would-step-down-as-convention-chair-if-trump-asks-b99721843z1-378661491.html	Ryan says he would step down as convention chair if Trump asks...	b3885af6-bade-453f-b051-8eeda4e529f8	second	10	1462825380000
57378d73c2fd4acf7f71ee01	http://mashable.com/2016/05/08/epic-tornado-prom-photo/#vR0ISvw3iOqh	Prom Couple Poses In Front Of Monster Tornado...	44980d47-cf87-4c4c-b6ab-c995b28973f4	second	11	1462825380000
57378d73c2fd4acf7f71ee02	http://www.timesofisrael.com/iran-claims-to-successfully-test-missile-that-can-reach-israel/	Iran claims missile can reach Israel...	befa7eab-ebac-43a7-9733-c266bece1211	second	12	1462825380000
57378d73c2fd4acf7f71ee03	http://www.theguardian.com/us-news/2016/may/09/noam-chomsky-who-rules-the-world-us-foregin-policy	Who rules world? America no longer obvious answer...	33a9c262-cdf8-44d3-a9f6-9732e997bbbb	second	13	1462825380000
57378d73c2fd4acf7f71ee04	http://www.cbsnews.com/news/philippines-presidential-election-candidate-rodrigo-duterte-donald-trump-style/	Philippines' 'Donald Trump' poised for election victory...	b94f7d11-27e8-4444-afe5-ebf4dc6a644c	second	14	1462825380000
57378d73c2fd4acf7f71ee05	http://www.bigstory.ap.org/article/6ce5c8dc2b3a4e55b3c2d6dcb4234404/philippine-officials-voting-president-vice-president-other	<I>'All of you who are into drugs, you sons of bitches, I will really kill you'...</I>	b94f7d11-27e8-4444-afe5-ebf4dc6a644c	second	15	1462825380000
57378d73c2fd4acf7f71ee06	http://www.thelocal.at/20160509/austrian-chancellor-faymann-steps-down	Austrian far-right claims scalp of chancellor...	6489a995-8dad-4e8d-bf14-9e8e3a52762b	second	16	1462825380000
57378d73c2fd4acf7f71ee07	http://www.marketwatch.com/story/abercrombie-fitch-to-add-stores-in-the-middle-east-2016-05-09	ABERCROMBIE & FITCH to add stores in Middle East...	7fd3483f-baa1-4c72-8d48-79237ea424fc	second	17	1462825380000
57378d73c2fd4acf7f71ee08	http://www.washingtonexaminer.com/is-online-free-speech-under-attack/article/2590519	Feds eye tighter rules on political speech on web...<BR><BR>'New media' too influential...	3607bf0e-ac11-4127-830a-b10b24fe1b05	second	18	1462825380000
57378d73c2fd4acf7f71ee09	http://www.reuters.com/article/us-russia-pussyriot-media-idUSKCN0Y01M4	Pussy Riot founder sets sites on Russian media...	73cd271b-d027-4199-89be-5fe70e64b546	second	19	1462825380000
57378d73c2fd4acf7f71ee0a	http://www.thesun.co.uk/sol/homepage/features/7134717/Meet-the-bodybuilder-who-has-been-using-steroids-for-more-than-30-YEARS-and-says-he-wouldnt-change-a-thing.html	The bodybuilder taking steroids for 30 YEARS!	1f9b3bc3-9cb0-4732-bacf-7d277b6d641a	second	20	1462825380000
57378d73c2fd4acf7f71ee0b	http://www.wsj.com/articles/who-is-ready-for-baseballs-robot-umpires-1462749974	Ready for Baseball's Robot Umpires?	3d3ae7bf-45b2-4eb6-bc10-322b3853d47b	second	21	1462825380000
57378d73c2fd4acf7f71ee0c	http://www.dailymail.co.uk/news/article-3579726/Critical-airline-staff-test-positive-cocaine-cannabis-methamphetamine-job.html	Critical airline staff test positive for hardcore drugs at work...	65c18f7a-a344-4bb7-983b-5e7f41a1bbe9	second	22	1462825380000
57378d73c2fd4acf7f71ee0d	http://www.independent.co.uk/life-style/fashion/the-witching-hour-a7016696.html	The Witching Hour...<BR><BR>Fashion fascination with dark magic...	bc4703cc-8116-4ecd-8c7d-9abff6c566cd	second	23	1462825380000
57378d73c2fd4acf7f71ee0e	http://www.breitbart.com/london/2016/05/08/london-buses-declare-glory-allah	LONDONISTAN:  British Buses Decorated With 'Glory To Allah' Ad...	747d17f5-f0c8-4fc2-91e8-6c754c90a843	third	0	1462825380000
57378d73c2fd4acf7f71ee0f	http://www.theguardian.com/world/2016/may/09/latino-muslims-spanish-mosque-cinco-de-mayo	HOUSTON: Latino Muslims head to Spanish-speaking mosque...	747d17f5-f0c8-4fc2-91e8-6c754c90a843	third	1	1462825380000
57378d73c2fd4acf7f71ee10	http://www.marketwatch.com/story/ups-wants-to-be-a-player-in-drone-delivery-starting-in-rwanda-2016-05-09	UPS adds drone delivery...	6595cbce-c89a-4369-b609-533efeb37f3a	third	2	1462825380000
57378d73c2fd4acf7f71ee11	http://newyork.cbslocal.com/2016/05/08/queens-priest-shot/	CITY OF HATE: Priest Shot While Hailing Cab In NYC...	94ba9de7-3e79-49a8-840f-448e41eccf76	third	3	1462825380000
57378d73c2fd4acf7f71ee12	http://www.news.com.au/technology/science/space/scientists-reveal-what-we-will-need-to-do-to-survive-doomsday/news-story/7e952c2c355990a8e652f0ecf5eb5481	Scientists reveal how to survive doomsday...<BR><BR>Change orbit or upload into machines...	a17d0d4e-87a4-471d-a858-d696896c0e5d	third	4	1462825380000
57378d73c2fd4acf7f71ee13	http://www.hollywoodreporter.com/live-feed/netflix-nabs-exorcism-comedy-crazy-891498 	NETFLIX Greenlights Exorcism Comedy 'CRAZY FACE'...	c219fe68-9fef-41d8-ac1b-534e664cfd4f	third	5	1462825380000
57378d73c2fd4acf7f71ee14	http://www.cnbc.com/2016/05/09/controversial-hitler-statue-sold-for-172m.html	Hitler statue sold for $17.2M in NY...	92f84a16-a9d1-4dc5-94df-620a56507de1	third	6	1462825380000
57378d73c2fd4acf7f71ee15	http://www.france24.com/en/20160509-thai-students-caught-using-mission-impossible-exam-spy-glasses	Students use spy cameras linked to smartwatches to cheat on exams...	ca478422-3fc0-4901-b7f7-1d09a389a636	third	7	1462825380000
57378d73c2fd4acf7f71ee16	http://www.dailymail.co.uk/news/article-3581257/Man-admits-hacking-celebrities-steal-movie-TV-scripts.html	Man admits hacking 130 celebrities: Stole scripts, sex tape...	728bf84d-b6bd-4cf4-805c-c5ad7625bd9b	third	8	1462825380000
57378d73c2fd4acf7f71ee17	https://www.washingtonpost.com/world/europe/italy-may-be-the-next-big-migrant-route/2016/05/08/d2f94ebe-0e26-11e6-bc53-db634ca94a2a_story.html	Fears Italy will be next migrant route...	f113dd8e-1b0c-4d3c-806b-56c9e7b1f283	third	9	1462825380000
57378d73c2fd4acf7f71ee18	http://www.thelocal.fr/20160509/how-france-plans-to-fight-radicalization	France to create 'de-radicalization' centers...	f113dd8e-1b0c-4d3c-806b-56c9e7b1f283	third	10	1462825380000
57378d73c2fd4acf7f71ee19	http://motherboard.vice.com/read/this-silicon-valley-billionaire-wants-to-give-us-all-robot-bodies-beam-scott-hassan	Humans to zap over Internet into different robot bodies...	db36f347-0e24-40a3-90fa-3ae0c1979e77	third	12	1462825380000
57378d73c2fd4acf7f71ee1a	http://www.telegraph.co.uk/education/2016/05/09/parents-smartphones-harming-childrens-ability-to-hold-conversati/	Smartphones harming children's ability to hold conversation, say teachers...	53c0506e-b2f1-478c-ad25-8dda8a88e40b	third	13	1462825380000
57378d73c2fd4acf7f71ee1b	https://www.washingtonpost.com/news/the-switch/wp/2016/05/09/researcher-say-computer-screens-change-how-you-think-about-what-you-read/	<I>Reading on digital screens 'makes you miss big picture'...</I>	53c0506e-b2f1-478c-ad25-8dda8a88e40b	third	14	1462825380000
57378d73c2fd4acf7f71ee1c	http://techcrunch.com/2016/05/09/heres-what-viv-looks-like-the-next-generation-ai-assistant-built-by-siri-creator/	'SIRI' creator shows off 'VIV' -- next gen AI assistant...	5d2085c7-aa50-495e-9d07-6fa1cb0b0b74	third	15	1462825380000
57378d73c2fd4acf7f71ee1d	http://www.breitbart.com/london/2016/05/09/tv-crew-forced-flee-migrant-youths/	TV Crew Forced to Flee Migrant Youths...	f113dd8e-1b0c-4d3c-806b-56c9e7b1f283	third	11	1462825380000
57378d73c2fd4acf7f71ede5	http://dailycaller.com/2016/05/09/facebook-made-black-lives-matter-trend-by-inserting-it-into-news-feeds/	Promoted Black Lives Matter...	12d9d446-7531-44e7-800b-45e63fdfb999	topleft	2	1462825380000
57378d73c2fd4acf7f71ee22	http://www.usatoday.com/story/tech/news/2016/05/09/facebook-accused-of-censoring-conservative-news-articles/84151894/	#FACEBOOKDENIES...	e3ae7f6b-8223-4c9a-a65e-5428ca25d6b8	topleft	4	1462829400000
57378d73c2fd4acf7f71ee23	http://abcnews.go.com/Politics/emails-found-hillary-clintons-senior-staffer-state-department/story?id=38989504	CLINTON TECH STAFFER EMAILS GO 'MISSING'	b2e6d68a-1c30-4a37-a485-548fb3aaa044	headline	0	1462829400000
57378d73c2fd4acf7f71ee96	http://thesmokinggun.com/documents/crime/woman-arrested-for-in-flight-molestation-462398	Cops: Woman, 26, molested fellow female passenger on flight from Vegas...	de4503e2-c7cd-4a70-a625-aacda32c1e1f	second	2	1462830300000
57378d73c2fd4acf7f71ee99	https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwi7s_H7-c3MAhVCQCYKHVyaChwQqQIIHjAA&url=http%3A%2F%2Fwww.ft.com%2Fcms%2Fs%2F0%2F907e2764-15cc-11e6-b197-a4af20d5575e.html&usg=AFQjCNHSss_Y8IPETdYuSplCBfe2URmdOg	PAPER:  Win or lose, Trump has changed the world...	c41dba6d-b33f-44f1-8eda-aba51c6ec461	second	5	1462830300000
57378d73c2fd4acf7f71ee9a	http://www.wnd.com/2016/05/who-promoted-private-ryan/	BUCHANAN: Who promoted Private Ryan?	5b4b4e62-79e8-4077-a268-19e7a50d3156	second	6	1462830300000
57378d73c2fd4acf7f71eead	https://news.fastcompany.com/gwyneth-paltrow-teases-us-with-yam-lube-4006520	Gwyneth Paltrow selling $15,000 gold dildo...	0121e661-073e-45d2-97f3-42022402b6a6	third	11	1462830300000
57378d73c2fd4acf7f71ee88	https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=1&cad=rja&uact=8&ved=0ahUKEwjrjZSd-s3MAhVGKyYKHbfHAQMQFggcMAA&url=http%3A%2F%2Fwww.ft.com%2Fcms%2Fs%2F0%2Fb6dcbee2-12b2-11e6-91da-096d89bd2173.html&usg=AFQjCNEiuhAUibrK1mbikY-ogbZV8GF8IQ&bvm=bv.121421273,d.eWE	<I>Human brains cannot cope with too many virtual friends...</I>	546fe006-dad6-45d8-8b35-44e722352e4e	topleft	5	1462830300000
57378d73c2fd4acf7f71eeb5	http://www.nytimes.com/2016/05/09/world/asia/afghanistan-taliban-kunduz-doctors-without-borders-airstrike.html	U.S. role again turns to combat in Afghanistan...	4f33ddb1-86f6-401c-85f1-825c8a3fc321	first	0	1462831200000
57378d73c2fd4acf7f71eeb6	http://www.usatoday.com/story/tech/news/2016/05/09/la-sf-30-min-hyperloop-wars/84137224/	LA to SF in 30 min:  Hyperloop wars are on...	9cd4a9c4-02d9-46ba-b93c-ca652d3601e7	first	1	1462831200000
57378d73c2fd4acf7f71eeb7	http://www.sfgate.com/weird/article/Old-nudists-boomers-naturists-millennials-7423088.php	Old nudists struggling to recruit nakedness-averse youth...	95adaacb-4984-4a33-bdf5-a2e7c4259d6d	first	2	1462831200000
57378d73c2fd4acf7f71eeba	http://www.dailymail.co.uk/news/article-3581107/Poor-Weiner-Anthony-Weiner-tells-Megyn-Kelly-meeting-Madonna-time-Met-Ball-singer-asking-handler-f-this.html	When Madonnna met Weiner...<BR><BR>'Who the f*** is this?'	39a5b11c-d6bc-4612-926a-deca19e8c768	first	5	1462831200000
57378d73c2fd4acf7f71eebd	http://www.telegraph.co.uk/news/2016/05/09/indian-restaurant-accused-of-killing-customer-with-curry/	Indian restaurant owner accused of killing customer with curry...	6e8c6d31-5508-41cf-87ae-2079d314fa0e	first	8	1462831200000
57378d73c2fd4acf7f71eec1	http://www.militarytimes.com/story/military/election/2016/05/09/military-times-survey-donald-trump-beats-hillary-clinton/84132402/	POLL:   Troops prefer Trump to Clinton by huge margin...	a78798aa-e920-44c1-a4ff-c7c67818fa61	second	3	1462831200000
57378d73c2fd4acf7f71eec7	http://www.express.co.uk/news/nature/668460/Pictures-Stairway-heaven-sky-clouds-shape-Accrington-Lancashire	Stairway to Heaven...	3b4aebcc-546c-4459-9f53-426a1ec5ec13	second	9	1462831200000
57378d73c2fd4acf7f71eee9	http://www.mediaite.com/online/susan-sarandon-pins-hopes-for-bernie-sanders-win-on-hillary-clinton-having-health-issues/	Sarandon Pins Hopes For Sanders Win on Clinton 'Health Issues'...	e4f3930f-6922-4eac-94a5-afb05db7e8c4	second	2	1462834800000
57378d73c2fd4acf7f71eeeb	http://www.independent.co.uk/life-style/health-and-families/health-news/cannabis-arteritis-first-australian-diagnosed-marijuana-related-disease-loss-limb-amputation-a7020251.html	Pot-linked disease may cost a limb...	1a6c130c-9c6c-4f8b-ac9e-2ec0b827ad9b	second	4	1462834800000
57378d73c2fd4acf7f71eef6	http://www.breitbart.com/big-government/2016/05/09/cbo-nearly-1-6-young-men-u-s-jobless-incarcerated/	CBO: 1 in 6 Young Men Jobless or Incarcerated...	45431fc7-2792-496e-bbef-aa57a6b8a63d	third	0	1462834800000
57378d73c2fd4acf7f71eef7	http://www.independent.co.uk/news/science/yellow-fever-global-emergency-outbreak-world-health-organization-who-angola-kenya-uganda-congo-peru-a7020371.html	World on Brink of Yellow Fever Emergency...	4e42d291-c4c6-4830-afa5-07f18945d3c6	third	1	1462834800000
57378d73c2fd4acf7f71eef8	http://www.theguardian.com/uk-news/2016/may/09/nazi-salute-dog-man-faces-hate-crime-charge-scotland	Man faces hate crime charge over dog's 'Nazi salute'...	f1e2bea3-f9d3-43d3-af61-9f7f0d8ca9ae	third	2	1462834800000
57378d73c2fd4acf7f71eef9	http://www.washingtontimes.com/news/2016/may/9/captain-americas-heterosexual-virility-lamented-by/ 	Captain America's 'heterosexual virility' lamented by VANITY FAIR...	79c3b865-19b4-4716-8ad9-f83808e1041f	third	3	1462834800000
57378d73c2fd4acf7f71eefb	http://www.mcclatchydc.com/news/nation-world/national/article76598797.html	Army waives grooming rules for Sikh recruit...	3364fd04-fcc1-48a3-b8ca-8d4d80661288	third	5	1462834800000
57378d73c2fd4acf7f71f11d	http://www.dailymail.co.uk/news/article-3581954/Fight-knight-Meet-men-dress-medieval-armor-use-swords-axes-bash-s-heads-sport.html	The men in medieval armor who bash each other's heads for sport...	f05dba1b-60a3-4184-9ae9-f906f4fe3802	second	0	1462885200000
57378d73c2fd4acf7f71f11f	http://www.bloomberg.com/news/articles/2016-05-10/duterte-claims-big-philippine-win-amid-doubts-on-economic-smarts	Duterte Claims Big Philippine Win!	07247766-38f0-48e4-b93e-d02dfe8c1a51	second	2	1462885200000
57378d73c2fd4acf7f71f120	http://foreignpolicy.com/2016/05/09/meet-rodrigo-duterte-the-filipino-trump-turned-up-to-11/	<I>Tough-talking, foul-mouthed, pope-bashing...</I>	07247766-38f0-48e4-b93e-d02dfe8c1a51	second	3	1462885200000
57378d73c2fd4acf7f71f121	http://www.seattletimes.com/seattle-news/education/students-erect-trump-wall-at-the-university-of-washington/	College students erect 'Trump wall' on campus...	65066733-8460-4e86-805b-1c5fe25b1e17	second	4	1462885200000
57378d73c2fd4acf7f71f122	http://q13fox.com/2016/05/09/donald-trump-supporters-opponents-clash-on-uw-campus/	Clashes...	65066733-8460-4e86-805b-1c5fe25b1e17	second	5	1462885200000
57378d73c2fd4acf7f71f123	http://www.forbes.com/sites/ryanmac/2016/05/10/billionaire-facebook-investor-peter-thiel-is-a-donald-trump-delegate/	Thiel Trump Delegate...	65066733-8460-4e86-805b-1c5fe25b1e17	second	6	1462885200000
57378d73c2fd4acf7f71f125	http://www.nytimes.com/2016/05/11/us/politics/hillary-clinton-aliens.html	Hillary Clinton, First 'E.T. Candidate,' Has UFO Fans in Thrall...	c0e7b022-cdbd-43b8-8bee-154c1f5bf4b9	second	8	1462885200000
57378d73c2fd4acf7f71f128	http://www.independent.co.uk/news/science/eating-junk-food-can-cause-as-much-damage-to-kidneys-as-diabetes-study-finds-a7021001.html	Eating junk food 'like having diabetes'...	589a4e33-a36f-419e-88b2-b2c54fe4a1b3	second	11	1462885200000
57378d73c2fd4acf7f71f129	http://www.bloomberg.com/gadfly/articles/2016-05-10/plus-size-could-save-retailers	<I>Plus-Size Could Save Retailers...</I>	589a4e33-a36f-419e-88b2-b2c54fe4a1b3	second	12	1462885200000
57378d73c2fd4acf7f71f115	http://www.mirror.co.uk/tech/russia-test-unstoppable-satan-2-7935675	Russia to test unstoppable 'Satan 2' missile...	d7b6908a-f05d-4d01-80a1-9fbe19f51135	topleft	0	1462885200000
57378d73c2fd4acf7f71f12c	http://www.bloomberg.com/politics/articles/2016-05-10/cruz-and-senate-face-choices-as-lucifer-in-the-flesh-returns	CRUZ BACK TO SENATE...	9c3236f4-df44-4802-9764-bf7cb465a69d	third	2	1462885200000
57378d73c2fd4acf7f71f12f	http://www.bloomberg.com/news/features/2016-05-10/these-bro-scientists-want-to-sell-you-mind-hacking-pills	Scientists Want to Sell You Mind-Hacking Pills...	b1990e57-8a10-4194-8462-02f4c87741c5	third	5	1462885200000
57378d73c2fd4acf7f71f132	http://www.latimes.com/entertainment/music/posts/la-et-ms-yacht-sextape-20160509-snap-story.html	Indie dance pop duo selling sex tape after leaked online...	85d7e601-8449-43aa-88e9-1033cdaf4e74	third	8	1462885200000
57378d73c2fd4acf7f71f116	http://www.politico.com/story/2016/05/trump-clinton-florida-ohio-pennsylvania-222994	TRUMP, CLINTON DEAD HEAT SWING STATES	40d8063a-e463-4853-9658-b788ce7a0417	headline	0	1462885200000
57378d73c2fd4acf7f71f117	http://www.theguardian.com/us-news/2016/may/10/patriot-movement-oregon-militias-donald-trump-election-2016	Rise of militias...<BR><BR>Patriot candidates getting elected...	02e503e4-9f65-4608-8150-a01c3637154f	first	0	1462885200000
57378d73c2fd4acf7f71f118	http://www.washingtontimes.com/news/2016/may/10/feds-pay-researcher-have-bee-sting-his-penis/	Taxpayers fund researcher to have bee  -- sting his penis!	705d043e-c4a6-452b-aa13-e986c64525cc	first	1	1462885200000
57378d73c2fd4acf7f71f11a	http://www.telegraph.co.uk/news/2016/05/10/one-man-dead-after-attacker-heard-shouting-allahu-akbar-knifes-m/	UPDATE: 1 Dead, 3 Injured in Munich Knife Attack...<BR><BR>'Allahu akbar'...	8e7b2e27-78c9-4d38-b023-b4ace7b2a07d	first	3	1462885200000
57378d73c2fd4acf7f71f11b	http://www.hindustantimes.com/india/ivf-helps-70-year-olds-become-first-time-parents/story-O3AxwMQlF6tpMkHaiEORQL.html	Woman, 70, gives birth to first baby...	753b2e5f-a958-4eff-98e9-3d938ae9d915	first	4	1462885200000
57378d73c2fd4acf7f71f12a	http://www.bloomberg.com/news/articles/2016-05-10/u-s-sends-warship-to-challenge-china-s-south-china-sea-claim	U.S. Warship Challenges China's Claims in South China Sea...	73f4a9ad-bdef-49c6-9154-e872cff55c32	third	0	1462885200000
57378d73c2fd4acf7f71f13b	http://news.yahoo.com/botanists-warn-threats-worlds-plant-kingdom-235013998.html;_ylt=AwrXnCUY4zFXWVsAGhzQtDMD;_ylu=X3oDMTByc3RzMXFjBGNvbG8DZ3ExBHBvcwM0BHZ0aWQDBHNlYwNzcg--	Fifth of world's plants 'under threat'...	06d40ac0-9668-4545-8023-21c3d3cf60d3	first	5	1462888800000
57378d73c2fd4acf7f71f13f	http://www.dailymail.co.uk/health/article-3581849/Forehead-zapper-ease-migraine-pain-Tiny-implant-forehead-sends-electric-pulses.html	Forehead implant zaps migraines...	2216de03-e0e1-4d80-a564-bbd94fd58cb0	second	0	1462888800000
57378d73c2fd4acf7f71f144	http://news.yahoo.com/philippines-transgender-politician-celebrates-historic-win-070225928.html;_ylt=AwrXgSOq4zFXGD0AflnQtDMD;_ylu=X3oDMTByMXM3OWtoBGNvbG8DZ3ExBHBvcwM4BHZ0aWQDBHNlYwNzcg--	Transgender politician celebrates historic win...	4a01ae10-e01c-40b8-bf68-c7773e8b6311	second	5	1462888800000
57378d73c2fd4acf7f71f150	http://www.dailymail.co.uk/money/news/article-3581195/How-long-earn-billionaire-s-fortune.html	Avg worker needs 1 million years to earn Bill Gates wealth...	9422b525-25dc-4a75-8eb4-411025be79b7	third	2	1462888800000
