Timestamp,Price
1503298800,0.011994
1503212400,0.009873
1503126000,0.010150
1503039600,0.010503
1502953200,0.010758
1502866800,0.013514
1502780400,0.013292
1502694000,0.013932
1502607600,0.013026
1502521200,0.012987
1502434800,0.013309
1502348400,0.013351
1502262000,0.014021
1502175600,0.012447
1502089200,0.013292
1502002800,0.011860
1501916400,0.012760
1501830000,0.010852
1501743600,0.010963
1501657200,0.010756
1501570800,0.011553
1501484400,0.010584
1501398000,0.011028
1501311600,0.011633
1501225200,0.011346
1501138800,0.011528
1501052400,0.010549
1500966000,0.010597
1500879600,0.013537
1500793200,0.016671
1500706800,0.016893
1500620400,0.014385
1500534000,0.014072
1500447600,0.010787
1500361200,0.011643
1500274800,0.010897
1500188400,0.009818
1500102000,0.008858
1500015600,0.009861
1499929200,0.011685
1499842800,0.012281
1499756400,0.011281
1499670000,0.012001
1499583600,0.012968
1499497200,0.013037
1499410800,0.015621
1499324400,0.016709
1499238000,0.017361
1499151600,0.017484
1499065200,0.015976
1498978800,0.014767
1498892400,0.014258
1498806000,0.015804
1498719600,0.015278
1498633200,0.015400
1498546800,0.017413
1498460400,0.016101
1498374000,0.018632
1498287600,0.020446
1498201200,0.021686
1498114800,0.018807
1498028400,0.019130
1497942000,0.017287
1497855600,0.019734
1497769200,0.020436
1497682800,0.014751
1497596400,0.015002
1497510000,0.014210
1497423600,0.014230
1497337200,0.016325
1497250800,0.018043
1497164400,0.020811
1497078000,0.019092
1496991600,0.026106
1496905200,0.019759
1496818800,0.019267
1496732400,0.021091
1496646000,0.021225
1496559600,0.019018
1496473200,0.020695
1496386800,0.020893
1496300400,0.021307
1496214000,0.023904
1496127600,0.020420
1496041200,0.022405
1495954800,0.019081
1495868400,0.018641
1495782000,0.021065
1495695600,0.024530
1495609200,0.026816
1495522800,0.020629
1495436400,0.020240
1495350000,0.016767
1495263600,0.014840
1495177200,0.012070
1495090800,0.009543
1495004400,0.009609
1494918000,0.009280
1494831600,0.009601
1494745200,0.009120
1494658800,0.008038
1494572400,0.006895
1494486000,0.007860
1494399600,0.007061
1494313200,0.006557
1494226800,0.006053
1494140400,0.005527
1494054000,0.006194
1493967600,0.004837
1493881200,0.003999
1493794800,0.004236
1493708400,0.004325
1493622000,0.004293
1493535600,0.004407
1493449200,0.004981
1493362800,0.004355
1493276400,0.004160
1493190000,0.004259
1493103600,0.004264
1493017200,0.004449
1492930800,0.004550
1492844400,0.004352
1492758000,0.003751
1492671600,0.005116
1492585200,0.005057
1492498800,0.004777
1492412400,0.004690
1492326000,0.004411
1492239600,0.004559
1492153200,0.004670
1492066800,0.004779
1491980400,0.005030
1491894000,0.004648
1491807600,0.004049
1491721200,0.004168
1491634800,0.003186
1491548400,0.003709
1491462000,0.003586
1491375600,0.004642
1491289200,0.004180
1491202800,0.004465
1491116400,0.005086
1491030000,0.004237
1490943600,0.004251
1490857200,0.003957
1490770800,0.004386
1490684400,0.004295
1490598000,0.003702
1490511600,0.003357
1490425200,0.002809
1490338800,0.002267
1490252400,0.002540
1490166000,0.002243
1490079600,0.001891
1489993200,0.001513
1489906800,0.001629
1489820400,0.001516
1489734000,0.001759
1489647600,0.001646
1489561200,0.001852
1489474800,0.001957
1489388400,0.002236
1489305600,0.001915
1489219200,0.001668
1489132800,0.001726
1489046400,0.001849
1488960000,0.001938
1488873600,0.002025
1488787200,0.002261
1488700800,0.002218
1488614400,0.002039
1488528000,0.002068
1488441600,0.002474
1488355200,0.002431
1488268800,0.003089
1488182400,0.002579
1488096000,0.002784
1488009600,0.002785
1487923200,0.002621
1487836800,0.002859
1487750400,0.002299
1487664000,0.002743
1487577600,0.002678
1487491200,0.002651
1487404800,0.002537
1487318400,0.002874
1487232000,0.003042
1487145600,0.003403
1487059200,0.003636
1486972800,0.003076
1486886400,0.002032
1486800000,0.001992
1486713600,0.001743
1486627200,0.001593
1486540800,0.001399
1486454400,0.001725
1486368000,0.001635
1486281600,0.001438
1486195200,0.001798
1486108800,0.001343
1486022400,0.000800
1485936000,0.000708
1485849600,0.000733
1485763200,0.000597
1485676800,0.000737
1485590400,0.000882
1485504000,0.000745
1485417600,0.000378
1485331200,0.000359
1485244800,0.000395
1485158400,0.000378
1485072000,0.000367
1484985600,0.000376
1484899200,0.000443
1484812800,0.000436
1484726400,0.000360
1484640000,0.000381
1484553600,0.000362
1484467200,0.000297
1484380800,0.000456
1484294400,0.000600
1484208000,0.000222
1484121600,0.000235
1484035200,0.000255
1483948800,0.000281
1483862400,0.000259
1483776000,0.000247
1483689600,0.000245
1483603200,0.000226
1483516800,0.000295
1483430400,0.000217
1483344000,0.000204
1483257600,0.000215
1483171200,0.000194
1483084800,0.000274
1482998400,0.000210
1482912000,0.000243
1482825600,0.000308
1482739200,0.000332
1482652800,0.000346
1482566400,0.000148
1482480000,0.000136
1482393600,0.000192
1482307200,0.000164
1482220800,0.000195
1482134400,0.000197
1482048000,0.000188
1481961600,0.000200
1481875200,0.000278
1481788800,0.000229
1481702400,0.000230
1481616000,0.000274
1481529600,0.000299
1481443200,0.000165
1481356800,0.000256
1481184000,0.000180
1481097600,0.000193
1481011200,0.000141
1480924800,0.000146
1480838400,0.000153
1480752000,0.000185
1480665600,0.000185
1480579200,0.000204
1480492800,0.000227
1480406400,0.000232
1480320000,0.000236
1480233600,0.000239
1480147200,0.000219
1480060800,0.000207
1479974400,0.000203
1479888000,0.000215
1479801600,0.000213
1479715200,0.000228
1479628800,0.000287
1479542400,0.000327
1479456000,0.000208
1479369600,0.000218
1479283200,0.000208
1479196800,0.000232
1479110400,0.000225
1479024000,0.000231
1478937600,0.000261
1478851200,0.000252
1478764800,0.000272
1478678400,0.000253
1478592000,0.000309
1478505600,0.000243
1478415600,0.000323
1478329200,0.000240
1478242800,0.000293
1478156400,0.000491
1478070000,0.000239
1477983600,0.000197
1477897200,0.000217
1477810800,0.000254
1477724400,0.000308
1477638000,0.000393
1477551600,0.000358
1477465200,0.000492
1477378800,0.000608
1477292400,0.000387
1477206000,0.000602
1477119600,0.000905
1477033200,0.000881
1476946800,0.000804
1476860400,0.000678
1476774000,0.000664
1476687600,0.000634
1476601200,0.000448
1476514800,0.000374
1476428400,0.000405
1476342000,0.000303
1476255600,0.000259
1476169200,0.000118
1476082800,0.000084
1475996400,0.000071
1475910000,0.000075
1475823600,0.000073
1475737200,0.000087
1475650800,0.000088
1475564400,0.000071
1475478000,0.000069
1475391600,0.000069
1475305200,0.000037
1475218800,0.000084
1475132400,0.000092

