created_at,text,url,replies,retweets,favorites,user
9/8/17 21:34,Proud of these McKinley Tech students‰ÛÓinspiring young minds that make me hopeful about our future. https://t.co/nqYC1mjjTB,https://twitter.com/BarackObama/status/906269510231056385,4884,31634,238120,BarackObama
9/7/17 23:06,Americans always answer the call. https://t.co/SV1jixOExu https://t.co/ktEvL6s89d,https://twitter.com/BarackObama/status/905930380783620097,9214,101788,335960,BarackObama
9/5/17 18:52,"To target hopeful young strivers who grew up here is wrong, because they‰Ûªve done nothing wrong. My statement: https://t.co/TCxZdld7L4",https://twitter.com/BarackObama/status/905141484386750469,35983,390715,935216,BarackObama
8/27/17 23:14,Thank you to all the first responders and people helping each other out. That's what we do as Americans. Here's one‰Û_ https://t.co/I3RHWyZe31,https://twitter.com/BarackObama/status/901946021437206528,24509,249252,842435,BarackObama
8/17/17 19:15,Michelle and I are thinking of the victims and their families in Barcelona. Americans will always stand with our Spanish friends. Un abrazo.,https://twitter.com/BarackObama/status/898261944095789056,26424,323911,1632230,BarackObama
8/13/17 0:06,"""...For love comes more naturally to the human heart than its opposite."" - Nelson Mandela",https://twitter.com/BarackObama/status/896523357272911872,19037,415656,1418251,BarackObama
8/13/17 0:06,"""People must learn to hate, and if they can learn to hate, they can be taught to love...""",https://twitter.com/BarackObama/status/896523304873238528,21458,502519,1589046,BarackObama
8/13/17 0:06,"""No one is born hating another person because of the color of his skin or his background or his religion..."" https://t.co/InZ58zkoAm",https://twitter.com/BarackObama/status/896523232098078720,70275,1712802,4603556,BarackObama
7/20/17 0:49,"John McCain is an American hero &amp; one of the bravest fighters I've ever known. Cancer doesn't know what it's up against. Give it hell, John.",https://twitter.com/BarackObama/status/887836712822558720,29569,419444,2108869,BarackObama
6/22/17 19:41,Health care has always been about something bigger than politics: it's about the character of our country. https://t.co/UqLO14Hef7,https://twitter.com/BarackObama/status/877974755592228868,25250,132574,448286,BarackObama
6/18/17 15:09,"Of all that I've done in my life, I'm most proud to be Sasha and Malia's dad. To all those lucky enough to be a dad‰Û_ https://t.co/XSqMhcSuvR",https://twitter.com/BarackObama/status/876456804305252353,23066,258471,1374117,BarackObama
6/2/17 17:35,"On this National Gun Violence Awareness Day, let your voice be heard and show your commitment to reducing gun viole‰Û_ https://t.co/S7dth6Ywb0",https://twitter.com/BarackObama/status/870695481290117120,15179,73103,392953,BarackObama
5/29/17 13:09,Forever grateful for the service and sacrifice of all who fought to protect our freedoms and defend this country we‰Û_ https://t.co/BwRS0onlOL,https://twitter.com/BarackObama/status/869178832082874369,9654,133048,710229,BarackObama
5/27/17 13:15,Good to see my friend Prince Harry in London to discuss the work of our foundations &amp; offer condolences to victims‰Û_ https://t.co/f1U8It8AmE,https://twitter.com/BarackObama/status/868455601663332353,6934,76083,499554,BarackObama
5/25/17 14:13,"Through faith, love, and resolve the character of the people of Manchester has shown itself.  Our thoughts &amp; prayer‰Û_ https://t.co/xyMer891Zo",https://twitter.com/BarackObama/status/867745464329883648,4777,43565,221251,BarackObama
5/23/17 16:56,Our hearts go out to those killed and wounded in Manchester. Americans will always stand shoulder to shoulder with the people of the UK.,https://twitter.com/BarackObama/status/867061620027076608,11479,225577,1047869,BarackObama
5/22/17 21:16,"Excited to hear from Sierra, Imani, Filiz, and Benedikt who are making a difference at home and abroad. See you in‰Û_ https://t.co/bF1kB1GvxC",https://twitter.com/BarackObama/status/866764702600359937,2284,10006,84220,BarackObama
5/14/17 14:01,"Happy Mother's Day to my love and partner on this journey @MichelleObama, and to all the wonderful, hardworking mothers out there.",https://twitter.com/BarackObama/status/863756100948156416,9384,113753,741881,BarackObama
5/3/17 19:42,"We're rolling up our sleeves again, back where it all started. Join us at https://t.co/GYkEOK8EuT. https://t.co/UlyvNrQvZR",https://twitter.com/BarackObama/status/859855649689174019,5572,24274,123062,BarackObama
5/2/17 17:19,"Well said, Jimmy. That's exactly why we fought so hard for the ACA, and why we need to protect it for kids like Bil‰Û_ https://t.co/jB3LXT94Ok",https://twitter.com/BarackObama/status/859457313232605184,8556,131656,510123,BarackObama
4/24/17 19:48,RT @ObamaFoundation: It‰Ûªs a beautiful day on the South Side. https://t.co/PtoaFbww0s,https://twitter.com/BarackObama/status/856595671796895745,3135,12070,59829,BarackObama
3/23/17 13:00,My heart goes out to the victims and their families in London. No act of terror can shake the strength and resilience of our British ally.,https://twitter.com/BarackObama/status/844896595179180034,16525,145851,824879,BarackObama
3/19/17 15:51,"Chuck Berry rolled over everyone who came before him ‰ÛÒ and turned up everyone who came after.  We'll miss you, Chuck.  Be good.",https://twitter.com/BarackObama/status/843490091519623169,8751,68251,408068,BarackObama
3/8/17 21:14,"On International Women‰Ûªs Day, @MichelleObama and I are inspired by all of you who embrace your power to drive chang‰Û_ https://t.co/Er9mIQlmgr",https://twitter.com/BarackObama/status/839585255703080968,7915,52500,276941,BarackObama
3/2/17 19:00,RT @ObamaFoundation: Courage comes in many forms. Who in your local community or neighborhood leads by example? #ProfileInCourage https://t‰Û_,https://twitter.com/BarackObama/status/837376982354694144,3149,6870,35479,BarackObama
3/2/17 15:22,Humbled to be recognized by a family with a legacy of service. Who's your #ProfileInCourage? Tell me about them:‰Û_ https://t.co/25Ohhab8Xn,https://twitter.com/BarackObama/status/837322131834875904,5469,18723,106647,BarackObama
2/17/17 19:37,We asked. You answered. https://t.co/mAJvko6VqR,https://twitter.com/BarackObama/status/832675462325243906,7251,27138,119106,BarackObama
2/14/17 15:34,"Happy Valentine‰Ûªs Day, @michelleobama! Almost 28 years with you, but it always feels new. https://t.co/O0UhJWoqGN",https://twitter.com/BarackObama/status/831527113211645959,15788,263004,1118302,BarackObama
1/22/17 18:07,I read letters like these every single day. It was one of the best parts of the job ‰ÛÒ hearing from you. https://t.co/so1luBcszV,https://twitter.com/BarackObama/status/823230505546117120,14820,36145,241247,BarackObama
1/20/17 21:17,RT @ObamaFoundation: Add your voice: https://t.co/mA9MSHmi7o https://t.co/Uf7oEvkZF3,https://twitter.com/BarackObama/status/822553543479541761,5561,50220,164135,BarackObama
1/20/17 21:05,"In the meantime, I want to hear what you're thinking about the road ahead. So share your ideas with me here: https://t.co/GYkEOK8EuT",https://twitter.com/BarackObama/status/822550536469803009,14795,54281,240283,BarackObama
1/20/17 21:04,"Hi everybody! Back to the original handle. Is this thing still on? Michelle and I are off on a quick vacation, then we‰Ûªll get back to work.",https://twitter.com/BarackObama/status/822550300942856193,72451,439263,1876877,BarackObama
1/10/17 23:44,"Tonight, President Obama reflects on eight years of progress. Watch the #FarewellAddress at 9 pm ET: https://t.co/ZnwTsg155B #ObamaFarewell",https://twitter.com/BarackObama/status/818966711995088896,6175,13945,76360,BarackObama
11/5/16 16:31,"RT @OFA: ""Thanks to the Affordable Care Act, your coverage is better today than it was before.""Watch the weekly address: https://t.co/Pfk‰Û_",https://twitter.com/BarackObama/status/794940142867902465,5601,3954,24773,BarackObama
11/5/16 15:38,"In the weekly address, President Obama discusses what #Obamacare has done to improve health care. https://t.co/VdQlyrSZhx",https://twitter.com/BarackObama/status/794926969829920768,6368,4581,29044,BarackObama
11/4/16 22:16,"Let's keep working to keep our economy on a better, stronger course. https://t.co/bV2BVjyj7a",https://twitter.com/BarackObama/status/794664579834015745,3928,9502,46260,BarackObama
11/4/16 18:25,The landmark #ParisAgreement enters into force today‰ÛÓwe must keep up the momentum to #ActOnClimate. https://t.co/Cyw5Udaoro,https://twitter.com/BarackObama/status/794606453197774849,1288,6150,25260,BarackObama
11/4/16 16:12,"The economy added 161,000 jobs in October, and wages are up 2.8 percent over the past year. https://t.co/pJxjgLnjCt #JobsReport",https://twitter.com/BarackObama/status/794572967258640384,1498,3937,17343,BarackObama
11/3/16 21:02,There are a lot of plans out there. Check your options and lock in the one that's best for you: https://t.co/buFY9ozDz4 #GetCovered,https://twitter.com/BarackObama/status/794283659079520256,745,1503,8769,BarackObama
11/3/16 19:08,"The positive impact of #Obamacare is undeniable, but there's one big factor holding many states back: https://t.co/7XebIdRX34",https://twitter.com/BarackObama/status/794255026570993664,964,1867,11054,BarackObama
11/3/16 17:22,RT @POTUS: It happened: @Cubs win World Series. That's change even this South Sider can believe in. Want to come to the White House before‰Û_,https://twitter.com/BarackObama/status/794228145310154752,4573,73795,277246,BarackObama
11/2/16 18:22,Tens of millions of Americans have benefited from #Obamacare. Make sure you're one of them. #GetCovered https://t.co/e1KoXcPtpU,https://twitter.com/BarackObama/status/793881038862757888,1303,2145,11403,BarackObama
11/2/16 15:13,"Thanks to #Obamacare, quality health care is available to everyone. The marketplace is now open‰ÛÓmake sure you and y‰Û_ https://t.co/89gl6pzMGD",https://twitter.com/BarackObama/status/793833434850349056,1328,3191,14412,BarackObama
11/2/16 0:15,RT @lacasablanca: La tÌ_pica Latina tarda 22 meses en ganar lo que un hombre blanco gana en 12 meses. Tenemos que cerrar la brecha salarial.‰Û_,https://twitter.com/BarackObama/status/793607477057228800,416,1690,8770,BarackObama
11/1/16 22:26,"RT @WhiteHouse: On #LatinaEqualPay Day, we mark the work that remains to ensure that all Americans receive equal pay for equal work. https:‰Û_",https://twitter.com/BarackObama/status/793579933201231880,458,2390,9912,BarackObama
11/1/16 20:17,Community organizing never goes out of style. Shop now: https://t.co/LXEbQdKLLT https://t.co/E56ofoU36i,https://twitter.com/BarackObama/status/793547555204280320,570,903,5921,BarackObama
11/1/16 17:55,"With #Obamacare, people can focus on treatment for pre-existing conditions without the fear of coverage being cappe‰Û_ https://t.co/jvdFY87XBu",https://twitter.com/BarackObama/status/793511799643451392,718,2255,10173,BarackObama
11/1/16 15:54,"The Obamacare marketplace is now open. If you're uninsured, now is the time to shop for a plan and #GetCovered.‰Û_ https://t.co/Spjlga4eTT",https://twitter.com/BarackObama/status/793481260370792449,369,1026,5299,BarackObama
10/31/16 22:17,RT @FLOTUS: Open enrollment starts tomorrow! Check out your options at https://t.co/dg57hwz5of and share your #GetCovered story. https://t.‰Û_,https://twitter.com/BarackObama/status/793215353656487936,1270,3324,13931,BarackObama
10/31/16 22:09,Lions and Tiggers and bears! Oh my! #HappyHalloween https://t.co/iU4fjBhi0Y,https://twitter.com/BarackObama/status/793213251077103617,909,6843,32781,BarackObama
10/31/16 20:12,Usted y su familia merecen la tranquilidad de saber que estÌÁn cubiertos. El mercado de seguros abre maÌ±ana. https://t.co/9iRCkLRGZD,https://twitter.com/BarackObama/status/793183793993519104,254,957,5039,BarackObama
10/31/16 18:08,"Speak up in support of quality, affordable health care for all. https://t.co/rGsSguMxvj",https://twitter.com/BarackObama/status/793152790881112064,329,914,4783,BarackObama
10/31/16 17:00,There's nothing to be scared of when searching for health insurance. Three in four people can #GetCovered for less‰Û_ https://t.co/BUmnRO9B3E,https://twitter.com/BarackObama/status/793135531471233024,622,1719,7273,BarackObama
10/31/16 15:33,Open enrollment begins tomorrow‰ÛÓmake sure you and your loved ones #GetCovered. https://t.co/2aak7Bt0s3,https://twitter.com/BarackObama/status/793113673527009280,344,973,4563,BarackObama
10/30/16 22:21,"RT @OFA: Witch plan is best for you? Thanks to Obamacare, even pre-existing conditions can't stop you from comparing your options. #GetCove‰Û_",https://twitter.com/BarackObama/status/792853954518327296,195,550,2695,BarackObama
10/28/16 16:50,Senate leaders' obstruction of our Supreme Court nomination process is unacceptable. Say so: https://t.co/t3pYMO8Fp0 #DoYourJob,https://twitter.com/BarackObama/status/792045944384749569,719,1328,5313,BarackObama
10/28/16 15:07,Senate leaders should put the common good above politics‰ÛÓthe integrity of our nation's highest court depends on it.‰Û_ https://t.co/iRVCEl1pzf,https://twitter.com/BarackObama/status/792020035430735872,739,3671,12865,BarackObama
10/27/16 22:17,Don't ghost on your health and well-being‰ÛÓyour chance to #GetCovered is coming up. Open enrollment starts November‰Û_ https://t.co/qwNLazuPiz,https://twitter.com/BarackObama/status/791765789795684353,476,1201,5905,BarackObama
10/27/16 21:31,Climate change is happening now. Denial is dangerous. https://t.co/0Nlf8Fst4u,https://twitter.com/BarackObama/status/791754307347492864,654,4351,10378,BarackObama
10/27/16 20:24,"If you're willing to work hard and play by the rules, you should be able to get ahead. https://t.co/394hdJttgO",https://twitter.com/BarackObama/status/791737295254675457,546,1972,8217,BarackObama
10/27/16 18:55,President Obama lays out just a few of the ways in which #Obamacare has helped millions of Americans. https://t.co/qeqHRLz0ID,https://twitter.com/BarackObama/status/791714897348268032,1143,1781,7340,BarackObama
10/27/16 17:04,New report: Renewable energy installations are beating fossil fuel installations for the first time. https://t.co/MMhIdu4jzt #ActOnClimate,https://twitter.com/BarackObama/status/791687049417928704,233,1545,4747,BarackObama
10/27/16 15:27,Obamacare has helped millions of Americans gain the peace of mind that comes with coverage. Show your support: https://t.co/NfrG7DHL5C,https://twitter.com/BarackObama/status/791662543584362496,353,997,4714,BarackObama
10/26/16 19:32,"This is what happens when we focus on building an economy that works for everyone, not just those at the top. https://t.co/op3Z74rPeI",https://twitter.com/BarackObama/status/791361893986291712,471,2112,6882,BarackObama
10/26/16 17:33,"No one's too wrapped up in pre-existing conditions to #GetCovered. Thanks to Obamacare, you can find a plan that m‰Û_ https://t.co/C7H9TZdxeU",https://twitter.com/BarackObama/status/791331973314727936,479,1467,7163,BarackObama
10/26/16 16:26,Help protect the progress we've made in helping millions of Americans get covered. Add your name now: https://t.co/HQSZKPl1eH,https://twitter.com/BarackObama/status/791315070588379136,310,751,3625,BarackObama
10/26/16 15:01,DYK: Most people can find a plan for less than $75 per month. Open enrollment starts on November 1. #GetCovered https://t.co/9RGG5Pr4mb,https://twitter.com/BarackObama/status/791293617163804673,439,976,3815,BarackObama
10/25/16 19:55,"Women, the sick, survivors‰ÛÓthey all deserve fair treatment in our health care system. #Obamacare https://t.co/G948HN7pzV",https://twitter.com/BarackObama/status/791005180145786880,614,2243,9429,BarackObama
10/25/16 18:01,Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/wJZj1QCxXm https://t.co/vwwDgFHq6A,https://twitter.com/BarackObama/status/790976567249731584,347,786,3146,BarackObama
10/25/16 16:24,"RT @SecBurwell: Most people shopping on @HealthCareGov will again find plans with premiums of less than $75/month, thanks to financial assi‰Û_",https://twitter.com/BarackObama/status/790952188948340736,212,411,1355,BarackObama
10/25/16 15:25,Be proud of the progress we've made together‰ÛÓwear the mark of this movement. https://t.co/fYf2O9WAwG https://t.co/1Z4yJmYh4E,https://twitter.com/BarackObama/status/790937285789306880,372,941,4845,BarackObama
10/24/16 21:32,Strong policies that help working families get ahead are good for our economy. https://t.co/QRRhibjZCl,https://twitter.com/BarackObama/status/790667378023501825,572,1758,6827,BarackObama
10/24/16 20:11,The four-week average of jobless claims fell to the lowest level since 1973‰ÛÓa sign of a healthy labor market. https://t.co/Lv7DnRM2DY,https://twitter.com/BarackObama/status/790646938437685248,294,1343,4511,BarackObama
10/24/16 18:52,"Since 2010, America's uninsured rate has been cut in half. Help build on that progress‰ÛÓjoin Team #Obamacare today: https://t.co/MhIICuE17A",https://twitter.com/BarackObama/status/790626992433397760,309,713,3289,BarackObama
10/24/16 17:06,"RT @OFA: It's working.It's saving lives.And we're not going back.Retweet to show your support. https://t.co/YOBeMMSYP8",https://twitter.com/BarackObama/status/790600480875352064,166,1474,2908,BarackObama
10/24/16 15:21,"Health care is a right, not a privilege‰ÛÓand #Obamacare works to protect that right for millions of Americans. https://t.co/B7fO8rhggW",https://twitter.com/BarackObama/status/790573868335308801,753,2718,11204,BarackObama
10/21/16 20:47,Don't get tripped up by misinformation. Join the @OFA Truth Team today: https://t.co/09BpA6F9Ne https://t.co/Nxgp87o4iq,https://twitter.com/BarackObama/status/789568706837901315,601,840,3201,BarackObama
10/21/16 16:40,Being able to stay on a parent's plan enables millions of young adults to make choices about their future with the‰Û_ https://t.co/1lSzxCHZVf,https://twitter.com/BarackObama/status/789506728316502016,553,2488,11904,BarackObama
10/21/16 14:55,"""Because of Obamacare, another 20 million Americans now know the financial security of health insurance."" https://t.co/eNd6J8bMxm",https://twitter.com/BarackObama/status/789480358345453568,667,1633,7523,BarackObama
10/20/16 20:42,Stand up for the law that's helped 20 million more Americans gain health coverage. Join Team @Obamacare today: https://t.co/XiNXrgnPoF,https://twitter.com/BarackObama/status/789205082210390018,459,957,4457,BarackObama
10/20/16 18:47,"There's still more work to do, but let's celebrate how far we've come. https://t.co/kUVWn68kJw",https://twitter.com/BarackObama/status/789176114597859330,396,1436,6752,BarackObama
10/20/16 17:52,LIVE: President Obama is in Miami talking about the progress made possible by the Affordable Care Act. https://t.co/7FsQXut07O,https://twitter.com/BarackObama/status/789162509823455232,234,551,2600,BarackObama
10/20/16 17:29,"RT @WhiteHouse: Each day, @POTUS reads 10 letters from Americans. Today, we're sharing some of the letters written about #ACA: https://t.co‰Û_",https://twitter.com/BarackObama/status/789156519740788737,278,737,2927,BarackObama
10/20/16 16:54,Tune in at 1:55 p.m. ET to watch President Obama speak about the successes of the Affordable Care Act. https://t.co/7FsQXut07O,https://twitter.com/BarackObama/status/789147820695486464,186,437,2217,BarackObama
10/20/16 15:35,There's a lot of misinformation floating around. Make sure you've got the facts‰ÛÓjoin the @OFA Truth Team:‰Û_ https://t.co/SpfRFK5LWq,https://twitter.com/BarackObama/status/789127975140601856,304,998,3571,BarackObama
10/19/16 20:10,"From coast to coast, editorial boards are denouncing Senate obstructionism. Take a look: https://t.co/vqDr2bBiVr #DoYourJob",https://twitter.com/BarackObama/status/788834727054630913,284,945,3307,BarackObama
10/19/16 18:07,"Our Supreme Court has been short a justice for far too long. #DoYourJob, Senate leaders. https://t.co/yJlejtHjr0",https://twitter.com/BarackObama/status/788803700286291969,314,1342,4322,BarackObama
10/19/16 15:56,"RT @SecBurwell: Today, 20M more Americans have coverage thanks to the #ACA. Our uninsured rate is the lowest in our nation‰Ûªs history. Lowes‰Û_",https://twitter.com/BarackObama/status/788770735489552385,289,945,2873,BarackObama
10/19/16 15:09,The need for a ninth justice is undeniably clear. #DoYourJob https://t.co/L1EBgNbh3Q,https://twitter.com/BarackObama/status/788758927617826816,479,2384,7526,BarackObama
10/18/16 20:00,We can't afford to let this be the new normal. https://t.co/nJzyfz2Zlw #ActOnClimate,https://twitter.com/BarackObama/status/788469915527163905,479,1833,4373,BarackObama
10/18/16 18:25,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/JZnvlb080l #ActOnClimate,https://twitter.com/BarackObama/status/788445867900489728,273,685,2791,BarackObama
10/18/16 17:10,"Climate change is real, but so is the progress we're making to #ActOnClimate. Let's keep it up. https://t.co/GOFKXQblGJ",https://twitter.com/BarackObama/status/788426999626731521,456,2014,8122,BarackObama
10/18/16 15:45,This is just the latest step forward in the push to #ActOnClimate. https://t.co/UDInkidKkP,https://twitter.com/BarackObama/status/788405579316277248,233,792,3287,BarackObama
10/17/16 22:14,Read why @FLOTUS is fighting to ensure that girls everywhere have access to quality education. https://t.co/xleq3HHSZt #LetGirlsLearn,https://twitter.com/BarackObama/status/788141079795163136,283,1340,5485,BarackObama
10/17/16 21:07,"Wildfires in the next few decades could be ""unrecognizable"" to previous generations‰ÛÓbecause of climate change: https://t.co/vM3xM6mCf3",https://twitter.com/BarackObama/status/788124404886540288,217,1177,3166,BarackObama
10/17/16 18:46,Senate leaders are blocking the Supreme Court nomination for their own political gain‰ÛÓdon't be silent: https://t.co/OMdTVim0TC #DoYourJob,https://twitter.com/BarackObama/status/788088844771926016,309,1367,3775,BarackObama
10/17/16 16:32,"RT @WhiteHouse: ""Nobody should be priced out of a higher education."" ‰ÛÓ@POTUS on the progress we've made: https://t.co/4YohVv7Qea https://t.‰Û_",https://twitter.com/BarackObama/status/788055101445287936,154,683,1790,BarackObama
10/17/16 15:33,RT @WHLive: Watch as @POTUS speaks on the progress made to ensure every student has the opportunity to realize their potential: https://t.c‰Û_,https://twitter.com/BarackObama/status/788040236982939648,115,368,1316,BarackObama
10/17/16 15:30,Senate leaders have recognized Judge Garland's impeccable credentials in the past. He deserves a fair hearing and a‰Û_ https://t.co/w9bPtpSmm7,https://twitter.com/BarackObama/status/788039460411682817,352,3429,11144,BarackObama
10/14/16 21:17,We need a fully functional Supreme Court. Editorial boards across the country agree: https://t.co/BkLrNaTtzN #DoYourJob,https://twitter.com/BarackObama/status/787039774330748928,477,1025,3699,BarackObama
10/14/16 19:20,The American Bar Association gave Judge Garland its highest rating. Senate leaders: #DoYourJob and fill the #SCOTUS‰Û_ https://t.co/iTVTqGIUvV,https://twitter.com/BarackObama/status/787010142378332160,464,5479,13995,BarackObama
10/14/16 17:31,Denying climate change is dangerous. Join @OFA supporters in standing up for bold action now: https://t.co/7MDQGYgX2u #ActOnClimate,https://twitter.com/BarackObama/status/786982739517943808,232,693,2701,BarackObama
10/14/16 16:18,"Cynics, take note: When we #ActOnClimate, we build a stronger future. https://t.co/wHHMdo2ro6",https://twitter.com/BarackObama/status/786964419905523712,282,1075,4153,BarackObama
10/13/16 21:30,"""That‰Ûªs how we will overcome the challenges we face: by unleashing the power of all of us for all of us."" Read more: https://t.co/VxpwLIR4uF",https://twitter.com/BarackObama/status/786680553617629185,538,1950,6720,BarackObama
10/13/16 20:29,Check out the most recent editorial boards calling on Senate leaders to vote on Judge Garland: https://t.co/hzuhZYevfo #DoYourJob,https://twitter.com/BarackObama/status/786665200711786496,136,721,2546,BarackObama
10/13/16 18:29,"Senate leaders have undercut the functionality of the Supreme Court, and that's unacceptable. #DoYourJob https://t.co/5HFXhgTMoP",https://twitter.com/BarackObama/status/786634894629740544,457,2528,8804,BarackObama
10/13/16 16:53,Senate leaders' political games are handicapping the Supreme Court‰ÛÓand judgeships across the country. https://t.co/PhKOBKXLmS #DoYourJob,https://twitter.com/BarackObama/status/786610870180646913,182,1014,3140,BarackObama
10/13/16 15:24,"RT @WIRED: After eight years in office, @POTUS remains optimistic about the world's future. His essay as WIRED‰Ûªs guest editor: https://t.co‰Û_",https://twitter.com/BarackObama/status/786588412656562176,195,2583,5089,BarackObama
10/12/16 21:02,LIVE: President Obama is speaking at a reception celebrating #HispanicHeritageMonth. https://t.co/FK0ytbKw1q,https://twitter.com/BarackObama/status/786311063025451012,220,521,2192,BarackObama
10/12/16 20:54,"RT @WhiteHouse: In honor of #HispanicHeritageMonth, we celebrate the progress that Hispanic Americans have made under @POTUS: https://t.co/‰Û_",https://twitter.com/BarackObama/status/786309121393856512,96,505,1545,BarackObama
10/12/16 19:43,Support the bold steps we're taking against climate change. Say you're ready to #ActOnClimate: https://t.co/EtwjaKgYFW,https://twitter.com/BarackObama/status/786291325486309381,158,529,2217,BarackObama
10/12/16 17:57,"Last week, more than 190 countries reached a landmark deal to reduce carbon pollution from aviation. https://t.co/LRYkXVw3rO #ActOnClimate",https://twitter.com/BarackObama/status/786264508436058112,184,884,3539,BarackObama
10/12/16 16:35,Let's leave our children and grandchildren a planet that's healthier than the one we have today. #ActOnClimate https://t.co/mP29bpRdU9,https://twitter.com/BarackObama/status/786243954601660417,429,3741,12277,BarackObama
10/12/16 15:25,Climate change's effects are devastating. Denying the science behind it does nothing to help. https://t.co/Rww40wwgD9 #ActOnClimate,https://twitter.com/BarackObama/status/786226181318123523,244,1250,3431,BarackObama
10/11/16 23:59,"""On behalf of Michelle and our family, G‰Ûªmar Chatimah Tovah."" ‰ÛÓPresident Obama #YomKippur",https://twitter.com/BarackObama/status/785993169460527104,219,1660,7497,BarackObama
10/11/16 21:18,"""LGBT individuals deserve to know their country stands beside them."" ‰ÛÓPresident Obama #NationalComingOutDay https://t.co/op7nBzbaod",https://twitter.com/BarackObama/status/785952655113723904,638,20697,44500,BarackObama
10/11/16 20:02,The Supreme Court must remain above politics. Judge Garland needs a hearing and a vote. #DoYourJob https://t.co/eVSPSIFNpB,https://twitter.com/BarackObama/status/785933569365450752,369,3099,10124,BarackObama
10/11/16 18:38,Don't stand idly by while Senate leaders continue to block Judge Garland from a fair hearing and vote: https://t.co/TSavHP3mHg #DoYourJob,https://twitter.com/BarackObama/status/785912543210377216,174,895,3158,BarackObama
10/11/16 17:26,"Judge Garland is just as qualified now as he was in 1997, Senate leaders. It's time to #DoYourJob. https://t.co/j1lEkdMYV6",https://twitter.com/BarackObama/status/785894365298208769,198,2335,7263,BarackObama
10/11/16 15:31,Dispel misinformation with facts from the @OFA Truth Team. https://t.co/zjexLUJXAC,https://twitter.com/BarackObama/status/785865432486014980,157,428,1800,BarackObama
10/7/16 22:03,"The uninsured rate is the lowest it's been in decades, thanks to #Obamacare. Spread the word.‰Û_ https://t.co/ZkN8HVbn3E",https://twitter.com/BarackObama/status/784514411604041729,711,1813,6597,BarackObama
10/7/16 20:38,Deadline tonight‰ÛÓhelp rein in payday lenders that succeed by targeting vulnerable Americans: https://t.co/7OlpH6OFek #StopTheDebtTrap,https://twitter.com/BarackObama/status/784493195061239808,208,636,2304,BarackObama
10/7/16 19:54,The Obama administration and @CFPB are working to protect consumers and #StopTheDebtTrap. https://t.co/UMO01OUkdh,https://twitter.com/BarackObama/status/784482008730734592,177,580,2514,BarackObama
10/7/16 18:02,"Our economy is on a better, stronger course. https://t.co/yzB6x7CExJ",https://twitter.com/BarackObama/status/784453805706534916,254,593,2516,BarackObama
10/7/16 16:16,The economic progress we've made is undeniable‰ÛÓlet's keep it up. https://t.co/gAlfaC1hkI,https://twitter.com/BarackObama/status/784427310703345664,259,1100,3808,BarackObama
