"created_at","emojis","id","link","retweeted","screen_name","text"
"2017-08-27 00:05:44",True,901656955374198790,"https://twitter.com/statuses/901656955374198790",False,"EverythingBambi","Me waiting on FLOYD to serve this boy! 😂😳#mayweathermcgregor #floydmayweather #TMT https://t.co/QZP33dZDWG"
"2017-08-27 00:05:44",True,901656955479097344,"https://twitter.com/statuses/901656955479097344",False,"7dantucker","Let's go. . If nothin else look where he is  #legend #MayweathervMcgregor  #Notorious 💚"
"2017-08-27 00:05:44",True,901656955109785600,"https://twitter.com/statuses/901656955109785600",False,"SilveyCade","#MayweatherVsMcGregor 🇮🇪🇮🇪"
"2017-08-27 00:05:44",True,901656955630047232,"https://twitter.com/statuses/901656955630047232",False,"AFilmmakersMind","Hi now, the American National Anthem went on way longer than ours? 🤷‍♀️ 🇺🇸 🇮🇪 #MayweathervMcgregor"
"2017-08-27 00:05:44",True,901656955294543872,"https://twitter.com/statuses/901656955294543872",False,"Guscuervo84","#McGregor 💪"
"2017-08-27 00:05:44",True,901656953918709761,"https://twitter.com/statuses/901656953918709761",False,"Mariayusip","Its showtime 👊👊 #MayweathervMcgregor https://t.co/CiWLFk3oPx"
"2017-08-27 00:05:44",True,901656954732498946,"https://twitter.com/statuses/901656954732498946",False,"RocThis","🤗😏😒 https://t.co/likEPvMdeA"
"2017-08-27 00:05:45",True,901656959652417536,"https://twitter.com/statuses/901656959652417536",False,"adavisRN15","🍀 #MayweathervMcgregor #MayweatherMcGregor"
"2017-08-27 00:05:45",True,901656958289276929,"https://twitter.com/statuses/901656958289276929",False,"hypebeast_6od","Sending links to the best live streams for the fight ‼️‼️ RT and like this YOU MUST BE FOLLOWING… https://t.co/XVsXBou2M9"
"2017-08-27 00:05:45",True,901656959421644801,"https://twitter.com/statuses/901656959421644801",False,"maragarza__","Someone make a bet with me #mayweather 💕"
"2017-08-27 00:05:45",True,901656959828492295,"https://twitter.com/statuses/901656959828492295",False,"kateoherlihy8","Yessss love a bita Sinéad O'Connor! #McGregor ☘️☘️"
"2017-08-27 00:05:46",True,901656963213176832,"https://twitter.com/statuses/901656963213176832",False,"MarlenVela11","¡A Disfrutar De La Pelea Del Siglo! 👊 

#MayweatherVsMcGregor"
"2017-08-27 00:05:47",True,901656968003284992,"https://twitter.com/statuses/901656968003284992",False,"Cherpero","#MayweathervMcgregor

LIVE🔴 https://t.co/DxPW3LRYmO
LIVE🔴 https://t.co/DxPW3LRYmO

https://t.co/TH0Df5NC1U"
"2017-08-27 00:05:47",True,901656968359792640,"https://twitter.com/statuses/901656968359792640",False,"madiatube","@xkingisaiahx Working link 😍👍
Floyd Mayweather × Conner McErger
https://t.co/HxPhByhOqg
#mayweather #mcgregor 
#mayweathervmcgregor"
"2017-08-27 00:05:47",True,901656967814545408,"https://twitter.com/statuses/901656967814545408",False,"EmisorasUnidas","Concentrado, camina lento #Mcgregor y esta es su primera pelea en el boxeo profesional #MayweatherMcgregor 🥊"
"2017-08-27 00:05:47",True,901656967281823745,"https://twitter.com/statuses/901656967281823745",False,"SaloCohenvR","#McGregor you should win 2night! If not I won't eat again!! 😂"
"2017-08-27 00:05:47",True,901656967583694849,"https://twitter.com/statuses/901656967583694849",False,"sincerlypatty","#McGregor 🥊"
"2017-08-27 00:05:48",True,901656972302409728,"https://twitter.com/statuses/901656972302409728",False,"IKingMoha","الان اختاروا الرابط الثاني 
اشتغل بـ جوده HD ❤️ https://t.co/UZDrM81lew"
"2017-08-27 00:05:48",True,901656971622977537,"https://twitter.com/statuses/901656971622977537",False,"velilemalaba","Have DSTV adervtising the past month for 1am when you really could've woken up now😒 #MayweathervMcgregor"
"2017-08-27 00:05:49",True,901656976555429889,"https://twitter.com/statuses/901656976555429889",False,"NdouRaymond","#MayweathervMcgregor

Who will win ?✊"
"2017-08-27 00:05:49",True,901656976895115264,"https://twitter.com/statuses/901656976895115264",False,"adamwatts252","C'mon u Irish bastard 👊 #MayweathervMcgregor"
"2017-08-27 00:05:49",True,901656976127610884,"https://twitter.com/statuses/901656976127610884",False,"Lyndonx","Over 1bln people watching 😳#MayweatherMcGregor #boxing #ufc #business #money"
"2017-08-27 00:05:49",True,901656976236593156,"https://twitter.com/statuses/901656976236593156",False,"ISEFootball","Sidney is ready for #Mayweather vs. #McGregor 🥊 https://t.co/noAHbVr4Q1"
"2017-08-27 00:05:49",True,901656976270262274,"https://twitter.com/statuses/901656976270262274",False,"Ciaran_McD","We're not here to take part, we're here to take over! 🇮🇪 #McGregor"
"2017-08-27 00:05:50",True,901656980498112512,"https://twitter.com/statuses/901656980498112512",False,"YoBigBrotha","The moment we've been waiting for...let's get it  👊🏽 #MayweathervMcgregor"
"2017-08-27 00:05:50",True,901656980552650753,"https://twitter.com/statuses/901656980552650753",False,"reedmu32","#Mayweather vs #McGregor

Live Stream 📱💻: https://t.co/H3FQwTXImr

#MayMac365 #MayweatherMcGregor #MayweatherVsMcGregor #CoxCable #boxing"
"2017-08-27 00:05:50",True,901656981311803392,"https://twitter.com/statuses/901656981311803392",False,"sylviii_babeee","Fight Party 💃🍺🍻 Lets Go #MayweathervMcgregor"
"2017-08-27 00:05:50",True,901656980217049088,"https://twitter.com/statuses/901656980217049088",False,"travellingbex","Demi Levato just massacred the US national album 😣#MayweathervMcgregor"
"2017-08-27 00:05:50",True,901656979990614019,"https://twitter.com/statuses/901656979990614019",False,"Juliefrs2_bff","Vai começar!! Go Go!! Quebra ele🤜🏻🤜🏻👊🏻 #Mayweather 
🤞🏻🤞🏻🤞🏻#sóvem May Weather!
#McGregorVsMayweather #McGregorvMayweather 
#MayMacNoCombate"
"2017-08-27 00:05:51",True,901656984377626629,"https://twitter.com/statuses/901656984377626629",False,"shk86","😹 https://t.co/DdDGb3vnQs"
"2017-08-27 00:05:51",True,901656984465936384,"https://twitter.com/statuses/901656984465936384",False,"soyangiemaria","🥊I'm watching #MayweathervMcgregor w/ @Postmates and #Mayweather is my final answer. https://t.co/gaUkTWA5OQ"
"2017-08-27 00:05:51",True,901656983991836672,"https://twitter.com/statuses/901656983991836672",False,"adriannbyr","Let's go #McGregor 💪🏻🤘🏻"
"2017-08-27 00:05:52",True,901656989494906880,"https://twitter.com/statuses/901656989494906880",False,"EyeSplittingTV","🔥🔥👌🏽💯 https://t.co/7j1Tf41GZT"
"2017-08-27 00:05:52",True,901656988949630976,"https://twitter.com/statuses/901656988949630976",False,"alaniscst","#Mcgregor ❤️"
"2017-08-27 00:05:53",True,901656993458421760,"https://twitter.com/statuses/901656993458421760",False,"Grov_esy","C'mon Conor! Shock the world. 🇮🇪
#MayweatherMcGregor"
"2017-08-27 00:05:54",True,901656995815538689,"https://twitter.com/statuses/901656995815538689",False,"AmberDorine","let's do this! 🇨🇮👊🏻 #TeamMcGregor #MayweatherVsMcGregor https://t.co/OAMCTfjZk4"
"2017-08-27 00:05:54",True,901656997581406208,"https://twitter.com/statuses/901656997581406208",False,"Fahadsoc_","I hope I don't get disappointed with #MayweatherVsMcGregor ..  

Good luck 🍀 #McGregor"
"2017-08-27 00:05:54",True,901656996788789248,"https://twitter.com/statuses/901656996788789248",False,"Inter_70","#Mayweather معا ضد البيض⚫️⚫️"
"2017-08-27 00:05:54",True,901656997581516801,"https://twitter.com/statuses/901656997581516801",False,"ImNateJames","The best thing about this fight:
Somebody is gonna get their ass whooped.  That makes me happy, I hate them both. 👍🏾
#MayweatherVsMcGregor"
"2017-08-27 00:05:54",True,901656996897845249,"https://twitter.com/statuses/901656996897845249",False,"RSASwaggz","#MayweathervMcgregor The Notorious 😲😲👊🤘💯💥💥🔥🔥 @TheNotoriousMMA"
"2017-08-27 00:05:54",True,901656997577273344,"https://twitter.com/statuses/901656997577273344",False,"_camlauren","if you can give it you got to be able to receive it 💙💙 #MayweathervMcgregor"
"2017-08-27 00:05:55",True,901657001503080448,"https://twitter.com/statuses/901657001503080448",False,"DenvorW","#demilovato just bodied the national anthem 😤😤😤 #MayweathervMcgregor #McGregorMayweather"
"2017-08-27 00:05:55",True,901657001901555712,"https://twitter.com/statuses/901657001901555712",False,"johndlind","🇮🇪 #MayweathervMcgregor"
"2017-08-27 00:05:55",True,901657001213743104,"https://twitter.com/statuses/901657001213743104",False,"claudiajdavis","#McGregor 🇮🇪😊😊😊😊"
"2017-08-27 00:05:55",True,901657000810921984,"https://twitter.com/statuses/901657000810921984",False,"Germa9718","@RalienBekkers Enjoy😙
https://t.co/yodLLc2DAU

Backup: https://t.co/9HyG5dIXFI
#MayweathervMcgregor"
"2017-08-27 00:05:55",True,901657001058545664,"https://twitter.com/statuses/901657001058545664",False,"Neri_2214","#McGregorVsMayweather Floyd Mayweather vs Conor McGregor #McGregor   #Mayweather #MoneyFightxFOX 
 Fox Premium  👏🏼👏… https://t.co/cPY3gdALpi"
"2017-08-27 00:05:56",True,901657005127028737,"https://twitter.com/statuses/901657005127028737",False,"narvaezjfelipe","Gana floyd👊 https://t.co/k4D7ELsVHA"
"2017-08-27 00:05:56",True,901657003109621760,"https://twitter.com/statuses/901657003109621760",False,"michrennerston","We all know #Mayweather will win but I'm honestly with #McGregor 😟 #MayweatherMcGregor https://t.co/mqoaEzPGkJ"
"2017-08-27 00:05:56",True,901657004183355392,"https://twitter.com/statuses/901657004183355392",False,"Ailbhe1996","#Mayweather #McGregor #MayweatherMcGregor 

I'm tired, but mostly, I'm nervous. Let's go Conor, make history! 👏🇮🇪 https://t.co/j9R0QKkgln"
"2017-08-27 00:05:56",True,901657002593714176,"https://twitter.com/statuses/901657002593714176",False,"shanenolan1986","This us it 😨😨😨 #MayweathervMcgregor"
"2017-08-27 00:05:56",True,901657002694381569,"https://twitter.com/statuses/901657002694381569",False,"simply_formula","США vs. Ирландия. Вспоминаю фильм с Лео ""Банды Нью-Йорка"" 😂

#MayweathervMcgregor #FloydMayweather #FloydMayweatherVsConorMcGregor"
"2017-08-27 00:05:56",True,901657005416484869,"https://twitter.com/statuses/901657005416484869",False,"LalaCW","Staying up late!! to watch  #MayweathervMcgregor Good luck to @TheNotoriousMMA U can do it!!! its finally starting 😊🥊 #excited #boxing"
"2017-08-27 00:05:56",True,901657006167220225,"https://twitter.com/statuses/901657006167220225",False,"TylerSkrt","#MayweathervMcgregor

LIVE🔴 https://t.co/sgc0hGhfJM
LIVE🔴 https://t.co/sgc0hGhfJM

https://t.co/TYTWzYSYfJ"
"2017-08-27 00:05:57",True,901657009489010688,"https://twitter.com/statuses/901657009489010688",False,"1915_139","#MayweatherVsMcGregor 🎉"
"2017-08-27 00:05:57",True,901657009388482560,"https://twitter.com/statuses/901657009388482560",False,"EspressoPoranne","👊👊👊 https://t.co/4UxEslwkQs"
"2017-08-27 00:05:57",True,901657010286059521,"https://twitter.com/statuses/901657010286059521",False,"yoGabbigabba_","As a girl who knows nothing about this fight, I'll proudly say I'm just here to look at #McGregor 🇮🇪🍀"
"2017-08-27 00:05:57",True,901657009090682880,"https://twitter.com/statuses/901657009090682880",False,"1browniethagod","It's time 👀 https://t.co/8SCqjo2ziR"
"2017-08-27 00:05:58",True,901657013658279937,"https://twitter.com/statuses/901657013658279937",False,"07Gamal","#McGregor 👊"
"2017-08-27 00:05:58",True,901657013196791808,"https://twitter.com/statuses/901657013196791808",False,"Pimpalalla","โถ ไม่น่าถาม นางไม่พลาดอยู่แล้ว 😂😂😂😂 https://t.co/kclFfkrU00"
"2017-08-27 00:05:58",True,901657014132146176,"https://twitter.com/statuses/901657014132146176",False,"DanielPReilly","Here we go The Money Fight 💰🥊👊 #MayweatherMcGregor"
"2017-08-27 00:05:58",True,901657014451007493,"https://twitter.com/statuses/901657014451007493",False,"blacks0ulbl0nde","#NW #MayweathervMcgregor 🍷"
"2017-08-27 00:05:59",True,901657018360098816,"https://twitter.com/statuses/901657018360098816",False,"irisais","#MayweatherMcGregor 🔥🔥🔥"
"2017-08-27 00:05:59",True,901657018385223684,"https://twitter.com/statuses/901657018385223684",False,"sicruzado","Demi Lovato se abrió el escote antes de cantar. 😱

No hay por qué olvidar todos los detalles del producto. 🤣

#MayweathervMcgregor"
"2017-08-27 00:05:59",True,901657018070683649,"https://twitter.com/statuses/901657018070683649",False,"Chrisy_M_114","Here we go, kids!!! Finally!!! 🥊 #TeamMayweather #Mayweather #MayweatherMacGregor #LetTheFightBegin #AllAboutFloyd"
"2017-08-27 00:05:59",True,901657018179534848,"https://twitter.com/statuses/901657018179534848",False,"emma_feodora11","👊👊 #McGregor"
"2017-08-27 00:05:59",True,901657017848356865,"https://twitter.com/statuses/901657017848356865",False,"McMandolf","SHOCK THE WORLD LETS GOOOOOOOO ☘️☘️☘️☘️☘️ #MayweathervMcgregor https://t.co/nIUt8KoVLd"
"2017-08-27 00:06:00",True,901657022319345664,"https://twitter.com/statuses/901657022319345664",False,"IskandarVincent","#MayweathervMcgregor it'd be better if the fight was between @BrockLesnar and @Ibra_official 👐"
"2017-08-27 00:06:00",True,901657022583775232,"https://twitter.com/statuses/901657022583775232",False,"la_chipusm","Yo le voy a Mayweather. 💪🏿#MayweatherVsMcGregor"
"2017-08-27 00:06:01",True,901657026773884928,"https://twitter.com/statuses/901657026773884928",False,"fabroo2424","Va a ganar #mayweather ya se los voy diciendo👅"
"2017-08-27 00:06:01",True,901657026966806529,"https://twitter.com/statuses/901657026966806529",False,"iarakatjivive91","Dang I woke up for this match earlier than I needed to! It's five in the morning yo!!!🙊It's going down. #MayweathervMcgregor"
"2017-08-27 00:06:01",True,901657026375376896,"https://twitter.com/statuses/901657026375376896",False,"guigui2901","Allez place au match🥊 #MayweatherMcGregor"
"2017-08-27 00:06:01",True,901657024567574528,"https://twitter.com/statuses/901657024567574528",False,"_Aca_Noticias","Por Fox Premium lo estoy viendo #moneyfigthxfox &amp;  #MayweathervMcgregor. A los 100 RT PONGO EL ENLACE, SI NO NO😂😂😂 https://t.co/0I3Y5zk8H2"
"2017-08-27 00:06:01",True,901657025461055491,"https://twitter.com/statuses/901657025461055491",False,"thegabrielafl","#McGregor @TheNotoriousMMA 😍🙌🏻"
"2017-08-27 00:06:01",True,901657025699909632,"https://twitter.com/statuses/901657025699909632",False,"DominicBeast13","TMT 💪💰💲👑💯 https://t.co/MnFVo4LhJ6"
"2017-08-27 00:06:02",True,901657031123369984,"https://twitter.com/statuses/901657031123369984",False,"AroldaGomez","#MayweatherVsMcGregor #MAYMFWEATHER 🇺🇸💪🏽💪🏽"
"2017-08-27 00:06:03",True,901657034554265600,"https://twitter.com/statuses/901657034554265600",False,"tlc1823","😂😂😂 https://t.co/hDq9WUvKHa"
"2017-08-27 00:06:03",True,901657035355414530,"https://twitter.com/statuses/901657035355414530",False,"DrDavieAdam","😂😂😂😂😂 https://t.co/RJ9vMfU1Za"
"2017-08-27 00:06:03",True,901657035124727809,"https://twitter.com/statuses/901657035124727809",False,"victorenriqueq","MCCCCC GREGOOORRRRR #McGregor 🔥"
"2017-08-27 00:06:04",True,901657038786351106,"https://twitter.com/statuses/901657038786351106",False,"SeemsLeJITT","I'm excited, like I don't know who is going to win this fight #MayweatherVsMcGregor #TMT 💰"
"2017-08-27 00:06:05",True,901657043358162944,"https://twitter.com/statuses/901657043358162944",False,"ChillboBaggins1","ABOUT 👏🏼DAMN 👏🏼TIME 👏🏼
#MayweatherVMcGregor"
"2017-08-27 00:06:05",True,901657043391483904,"https://twitter.com/statuses/901657043391483904",False,"AbzSoloHD","If McGregor win school shootings will increase 😂 there's allot on the line here #mmt #MayweathervMcgregor"
"2017-08-27 00:06:05",True,901657043269976064,"https://twitter.com/statuses/901657043269976064",False,"kelli_allers","#PhenominalJob @ddlovato 🇺🇸🎤🎶 #MayweatherMcgregor"
"2017-08-27 00:06:06",True,901657044842942464,"https://twitter.com/statuses/901657044842942464",False,"Ray_Bermuda","I don't know who I'm rooting for 🙈 #MayweathervMcgregor"
"2017-08-27 00:06:06",True,901657046675750912,"https://twitter.com/statuses/901657046675750912",False,"SimasRealEstate","🔴 #MayweathervMcgregor
Which one is Mayweather? https://t.co/hRvr1O6n2Y"
"2017-08-27 00:06:06",True,901657047028158464,"https://twitter.com/statuses/901657047028158464",False,"malwhelan","#MayweathervMcgregor 49 and 1 🇮🇪"
"2017-08-27 00:06:06",True,901657047518912518,"https://twitter.com/statuses/901657047518912518",False,"jgdbears","@joe_turf @DavidKaye9 History one way or another! #ConorMcGregor #Mayweather 🥊"
"2017-08-27 00:06:07",True,901657048596787201,"https://twitter.com/statuses/901657048596787201",False,"madiatube","@_Harcher Working link 😍👍
Floyd Mayweather × Conner McErger
https://t.co/HxPhByhOqg
#mayweather #mcgregor 
#mayweathervmcgregor"
"2017-08-27 00:06:07",True,901657050295488512,"https://twitter.com/statuses/901657050295488512",False,"felipehammes","Demi Lovato, o que você acabou de fazer, guria?! 👏👏👏 #MayMac https://t.co/rLuIMPYqGh"
"2017-08-27 00:06:07",True,901657051759292416,"https://twitter.com/statuses/901657051759292416",False,"samerchant","The wait is finally over! Here we go.  #MayweathervMcgregor #FightNight 🥊🥊💥💥"
"2017-08-27 00:06:07",True,901657048542089216,"https://twitter.com/statuses/901657048542089216",False,"M_Trudeau17","Let's go McGregor!!!!!!! ❤️🇮🇪 #McGregor #MayweatherVsMcGregor"
"2017-08-27 00:06:08",True,901657056092065792,"https://twitter.com/statuses/901657056092065792",False,"drewwarren_15","""What if Lil Wayne sang the National Anthem, he'd be like Weezy F Baby and the F is for freedom"" -@HunterCorn23 😂😂😂😂#MayweathervMcGregor"
"2017-08-27 00:06:08",True,901657055592775684,"https://twitter.com/statuses/901657055592775684",False,"JenaBriars","I don't have any ❤️ in this fight - but seriously, Mayweather is going to win. 🥊 #MayweathervMcgregor"
"2017-08-27 00:06:08",True,901657056570204162,"https://twitter.com/statuses/901657056570204162",False,"BrenLennon9","Ya todos mis primos juntos para ver la pelea de #MayweatherVsMcGregor 🤘🏾🤘🏾"
"2017-08-27 00:06:08",True,901657055643267072,"https://twitter.com/statuses/901657055643267072",False,"tinoreyna1984","#MayweatherVsMcGregor por fin el grandísimo momento... pero eso sí, quiero ver un KO 👊"
"2017-08-27 00:06:08",True,901657055349673984,"https://twitter.com/statuses/901657055349673984",False,"GuillaumeLegt","The Irish flag ❤️ #McGregor"
"2017-08-27 00:06:08",True,901657056209461249,"https://twitter.com/statuses/901657056209461249",False,"jensonrprice","Alrighty, let's do this 😎 #MayweatherVMcGregor"
"2017-08-27 00:06:09",True,901657060114300928,"https://twitter.com/statuses/901657060114300928",False,"thunderszn","😂😂😂 https://t.co/kBxDVQ52Kd"
"2017-08-27 00:06:09",True,901657060122689536,"https://twitter.com/statuses/901657060122689536",False,"Austin_Duke_","Pulling for #McGregor 🇮🇪"
"2017-08-27 00:06:09",True,901657060252807169,"https://twitter.com/statuses/901657060252807169",False,"sheercut","😂😅😫😓😯😌😬😰 IT'S SHOWTIME!!! #MayweatherMcGregor #McGregorMayweather"
"2017-08-27 00:06:09",True,901657060051488770,"https://twitter.com/statuses/901657060051488770",False,"ADgnLove","Sûr je vais dormir avant la fin du combat 🥊 #MayweathervMcgregor"
"2017-08-27 00:06:09",True,901657060319866880,"https://twitter.com/statuses/901657060319866880",False,"CaCalCali","#imonit #calibud #calibaby #crazypens #Mayweather #Conor ijs Cali Paul (Txbaec👑 Crazy Pens) https://t.co/pRo4sxWu8b"
"2017-08-27 00:06:10",True,901657064421941248,"https://twitter.com/statuses/901657064421941248",False,"oddmindofchris","The fight boutta start fuck yes 😎 #McGregor"
"2017-08-27 00:06:10",True,901657064040255488,"https://twitter.com/statuses/901657064040255488",False,"kaitlynb_xoxox","It's time😈 #McGregor"
"2017-08-27 00:06:10",True,901657063704559620,"https://twitter.com/statuses/901657063704559620",False,"ItsMKassandra","#MayweatherVsMcGregor 👌🏼"
"2017-08-27 00:06:10",True,901657064384159745,"https://twitter.com/statuses/901657064384159745",False,"Just_Luzuko","It's finally on 😎

#MayweathervMcgregor"
"2017-08-27 00:06:10",True,901657064870694912,"https://twitter.com/statuses/901657064870694912",False,"YouShunMaterial","Where 😞👀😞 https://t.co/0S7bxnB7DC"
